longitude,housing_median_age,<1H OCEAN,INLAND,NEAR BAY,NEAR OCEAN,Total_Rooms,Median_Income
-121.44,3.0,0,1,0,0,4651.500000000011,4.9516
-117.76,4.0,1,0,0,0,4651.500000000011,6.15921
-118.5,28.0,1,0,0,0,4651.500000000011,3.3266
-118.2,43.0,1,0,0,0,1381.0,3.5878
-118.3,29.0,1,0,0,0,2228.0,3.7969
-118.44,29.0,1,0,0,0,4651.500000000011,3.415
-117.25,37.0,0,1,0,0,2498.0,3.0
-121.82,17.0,0,0,0,1,1573.0,2.1719
-118.3,52.0,1,0,0,0,1371.0,2.9432
-117.49,17.0,0,1,0,0,2727.0,4.8371
-121.59,20.0,0,1,0,0,941.0,1.9038
-122.17,5.0,0,0,1,0,1692.0,3.663
-118.36,30.0,1,0,0,0,1132.0,2.68
-122.3,30.0,0,0,1,0,1772.0,2.2672
-121.94,30.0,0,0,0,1,2722.0,3.4048
-117.78,32.0,0,1,0,0,2643.0,3.7177
-118.4,19.0,1,0,0,0,4651.500000000011,3.116
-121.32,18.0,0,1,0,0,1860.0,1.9038
-120.41,16.0,0,1,0,0,941.0,4.4231
-117.97,15.0,0,1,0,0,3595.0,2.6014
-118.38,35.0,1,0,0,0,2237.0,2.2961
-121.8,8.0,0,1,0,0,3544.0,3.7477
-118.43,16.0,1,0,0,0,941.0,6.15921
-118.07,5.0,1,0,0,0,941.0,4.125
-118.31,28.0,1,0,0,0,2362.0,2.2364
-118.02,44.0,0,1,0,0,2419.0,3.875
-118.48,4.0,0,1,0,0,4651.500000000011,3.6949
-117.13,4.0,0,1,0,0,1611.0,3.5781
-121.02,4.0,0,1,0,0,4651.500000000011,4.5246
-118.55,25.0,1,0,0,0,4651.500000000011,6.15921
-117.08,31.0,1,0,0,0,1356.0,2.5331
-117.63,30.0,0,1,0,0,2674.0,4.2969
-121.97,17.0,0,1,0,0,4651.500000000011,3.7388
-122.17,31.0,0,0,1,0,2424.0,1.9038
-118.97,32.0,0,1,0,0,1361.0,1.9038
-121.56,47.0,0,1,0,0,1064.0,1.9038
-122.87,34.0,1,0,0,0,1138.0,4.5147
-117.87,21.0,1,0,0,0,4651.500000000011,3.8167
-118.25,43.0,1,0,0,0,2015.0,1.9038
-122.49,48.0,0,0,0,1,1190.0,6.15921
-118.38,20.0,0,0,0,1,1975.0,6.15921
-119.61,34.0,0,1,0,0,1911.0,1.9038
-117.93,28.0,1,0,0,0,2444.0,3.0179
-119.61,10.0,0,1,0,0,2842.0,2.2727
-118.18,44.0,1,0,0,0,2137.0,3.4408
-118.08,37.0,1,0,0,0,1743.0,3.0944
-116.96,19.0,1,0,0,0,4574.0,2.065
-122.18,23.0,0,0,1,0,2317.0,6.15921
-122.26,44.0,0,0,0,1,4651.500000000011,5.6271
-121.6,14.0,1,0,0,0,4651.500000000011,6.15921
-122.23,29.0,0,0,1,0,4651.500000000011,3.2664
-121.1,17.0,0,1,0,0,1475.0,2.1287
-118.08,31.0,1,0,0,0,2377.0,3.625
-121.79,34.0,0,1,0,0,3090.0,3.6118
-122.38,16.0,0,1,0,0,2722.0,2.8447
-121.9,29.0,0,0,0,1,3412.0,2.9309
-117.6,15.0,0,1,0,0,1864.0,6.15921
-119.05,23.0,0,1,0,0,2344.0,3.1625
-117.06,17.0,1,0,0,0,2247.0,5.5
-117.71,20.0,0,1,0,0,4651.500000000011,5.6785
-121.8,18.0,1,0,0,0,2581.0,6.15921
-120.68,37.0,0,0,0,1,1354.0,3.25
-118.35,16.0,1,0,0,0,2930.0,2.6458
-118.11,16.0,1,0,0,0,3985.0,6.15921
-118.14,46.0,1,0,0,0,1746.0,2.3929
-122.61,40.0,0,0,0,1,4651.500000000011,4.4375
-120.63,16.0,1,0,0,0,2680.0,1.9038
-121.48,52.0,0,1,0,0,2508.0,6.15921
-117.92,10.0,1,0,0,0,1548.0,4.5057
-118.63,9.0,1,0,0,0,4651.500000000011,4.8333
-121.41,16.0,0,1,0,0,4651.500000000011,2.0471
-117.9,31.0,1,0,0,0,1171.0,3.2639
-117.33,15.0,0,0,0,1,1905.0,3.33
-122.13,33.0,0,0,1,0,2821.0,2.5481
-117.11,36.0,0,0,0,1,941.0,1.9107
-117.91,24.0,1,0,0,0,941.0,2.625
-121.01,5.0,0,1,0,0,3655.0,3.4703
-121.83,19.0,1,0,0,0,2644.0,3.1042
-118.39,29.0,1,0,0,0,941.0,3.4612
-117.32,27.0,0,1,0,0,4651.500000000011,4.711
-122.37,32.0,0,0,1,0,1298.0,1.9038
-119.64,14.0,0,1,0,0,4651.500000000011,5.6739
-118.3,40.0,1,0,0,0,1065.0,4.1964
-117.81,19.0,1,0,0,0,3154.0,6.15921
-118.15,35.0,1,0,0,0,2753.0,2.7875
-118.22,32.0,1,0,0,0,2232.0,2.5966
-122.42,26.0,0,0,1,0,941.0,2.3304
-121.02,14.0,0,1,0,0,4651.500000000011,1.9038
-119.42,20.0,0,1,0,0,1469.0,1.9038
-121.52,19.0,0,1,0,0,4651.500000000011,4.8497
-117.9,34.0,1,0,0,0,2956.0,5.3664
-122.53,42.0,0,0,1,0,2171.0,6.15921
-121.83,31.0,1,0,0,0,3633.0,3.2222
-121.99,17.0,0,1,0,0,4651.500000000011,2.7137
-118.25,19.0,1,0,0,0,1731.0,3.8125
-122.02,32.0,0,0,1,0,1295.0,3.5
-122.22,52.0,0,0,1,0,2721.0,4.5428
-118.56,24.0,1,0,0,0,2332.0,6.15921
-117.71,14.0,1,0,0,0,3894.0,6.15921
-117.37,44.0,0,1,0,0,2087.0,2.3889
-122.23,52.0,0,0,1,0,1252.0,2.3929
-118.28,19.0,0,1,0,0,3430.0,4.7875
-119.53,14.0,1,0,0,0,1671.0,3.1389
-122.03,20.0,0,0,1,0,2636.0,2.1083
-119.01,36.0,0,1,0,0,2658.0,1.9038
-117.05,23.0,1,0,0,0,3309.0,6.15921
-118.26,27.0,0,0,0,1,1672.0,2.0458
-122.48,46.0,0,0,0,1,2403.0,3.2321
-117.83,18.0,0,1,0,0,4651.500000000011,4.075
-118.38,35.0,0,0,0,1,3053.0,5.1589
-121.3,18.0,0,1,0,0,4651.500000000011,3.235
-122.45,45.0,0,0,1,0,2747.0,3.1576
-119.74,42.0,0,1,0,0,1236.0,2.0536
-118.26,18.0,1,0,0,0,1775.0,3.5417
-117.62,4.0,0,0,0,1,1812.0,6.15921
-122.21,44.0,0,0,1,0,1729.0,2.3125
-120.45,34.0,0,1,0,0,941.0,2.3523
-118.36,52.0,1,0,0,0,2046.0,3.4265
-120.49,50.0,0,1,0,0,985.0,1.9038
-119.21,15.0,0,0,0,1,4651.500000000011,5.035
-119.47,32.0,0,1,0,0,2167.0,1.9718
-116.76,4.0,0,1,0,0,941.0,1.9038
-121.99,19.0,0,0,0,1,2023.0,5.2486
-122.23,18.0,0,1,0,0,2102.0,3.0556
-122.1,28.0,0,0,1,0,4308.0,3.6523
-122.04,24.0,0,0,1,0,4651.500000000011,5.6292
-119.78,34.0,0,1,0,0,3426.0,2.8994
-123.5,22.0,0,1,0,0,2124.0,2.1793
-121.15,20.0,0,1,0,0,2024.0,5.2903
-117.88,29.0,1,0,0,0,941.0,3.1964
-117.98,32.0,1,0,0,0,2562.0,4.0985
-118.1,40.0,1,0,0,0,941.0,4.875
-122.74,25.0,1,0,0,0,2696.0,4.0798
-117.86,34.0,1,0,0,0,1793.0,2.8235
-117.65,16.0,0,1,0,0,2196.0,6.15921
-118.07,32.0,0,0,0,1,1179.0,5.1824
-122.47,52.0,0,0,1,0,3797.0,5.6787
-117.14,14.0,1,0,0,0,3014.0,3.7837
-117.24,34.0,0,0,0,1,2420.0,6.15921
-118.19,40.0,1,0,0,0,941.0,2.3438
-118.34,47.0,1,0,0,0,1107.0,3.7344
-117.93,27.0,1,0,0,0,3662.0,3.9816
-117.9,22.0,1,0,0,0,2964.0,2.4833
-120.14,33.0,0,1,0,0,1726.0,2.0335
-118.21,32.0,1,0,0,0,1116.0,2.295
-119.3,41.0,0,0,0,1,1445.0,2.6333
-122.27,43.0,0,0,1,0,1868.0,1.9038
-118.08,28.0,1,0,0,0,1035.0,3.0357
-118.42,36.0,0,0,0,1,2093.0,6.15921
-118.29,34.0,1,0,0,0,2617.0,5.061
-117.63,39.0,0,1,0,0,1210.0,2.3636
-121.46,34.0,0,1,0,0,1279.0,2.71
-117.89,29.0,1,0,0,0,2577.0,4.4732
-120.63,11.0,0,1,0,0,4577.0,4.0675
-117.07,21.0,1,0,0,0,4578.0,3.1458
-122.63,20.0,1,0,0,0,3460.0,3.7115
-118.17,52.0,1,0,0,0,941.0,6.15921
-118.3,38.0,1,0,0,0,941.0,2.3942
-122.06,25.0,0,0,1,0,4651.500000000011,2.6998
-121.23,28.0,0,1,0,0,1347.0,4.0208
-119.71,15.0,0,1,0,0,2727.0,3.5078
-118.29,11.0,1,0,0,0,941.0,2.3864
-122.41,37.0,0,0,0,1,941.0,4.6103
-117.05,17.0,1,0,0,0,4651.500000000011,3.2369
-121.94,17.0,0,1,0,0,4651.500000000011,2.8357
-118.47,17.0,1,0,0,0,1444.0,2.7353
-119.95,32.0,0,1,0,0,1312.0,1.9038
-121.94,29.0,0,1,0,0,4651.500000000011,2.7907
-117.28,44.0,0,1,0,0,2469.0,1.9038
-118.13,45.0,1,0,0,0,1179.0,2.7083
-118.52,21.0,1,0,0,0,4651.500000000011,3.7816
-118.44,21.0,0,1,0,0,1899.0,1.9038
-122.43,52.0,0,0,1,0,2459.0,4.0568
-122.77,26.0,0,1,0,0,941.0,4.0119
-118.63,33.0,1,0,0,0,4651.500000000011,6.15921
-122.52,31.0,0,0,1,0,4651.500000000011,2.8903
-117.77,28.0,1,0,0,0,3404.0,6.15921
-122.03,16.0,0,0,1,0,4371.0,4.6786
-122.5,43.0,0,0,0,1,2108.0,3.1406
-122.28,52.0,0,0,1,0,1233.0,2.2788
-121.29,42.0,0,1,0,0,941.0,2.625
-118.18,36.0,1,0,0,0,1807.0,1.9038
-121.99,25.0,0,0,0,1,2113.0,4.6484
-121.29,21.0,0,1,0,0,1185.0,3.1917
-119.85,24.0,0,1,0,0,1143.0,2.8194
-117.92,36.0,1,0,0,0,2241.0,4.6587
-122.18,18.0,0,0,1,0,4651.500000000011,6.15921
-118.58,29.0,1,0,0,0,3393.0,6.15921
-118.37,52.0,1,0,0,0,1608.0,5.5596
-118.36,11.0,1,0,0,0,2921.0,4.1445
-117.92,36.0,1,0,0,0,1025.0,6.15921
-120.42,31.0,1,0,0,0,3518.0,3.6212
-122.72,23.0,1,0,0,0,2296.0,6.0298
-118.08,44.0,1,0,0,0,1167.0,4.2083
-121.88,28.0,1,0,0,0,3085.0,4.5795
-117.97,26.0,1,0,0,0,3361.0,3.9107
-117.13,46.0,0,0,0,1,3355.0,2.6604
-118.1,35.0,1,0,0,0,1151.0,4.7813
-121.45,34.0,0,1,0,0,1893.0,2.1679
-119.05,9.0,0,1,0,0,3297.0,4.0217
-118.47,21.0,1,0,0,0,2692.0,4.5417
-117.8,27.0,1,0,0,0,2655.0,6.15921
-118.17,45.0,0,0,0,1,2019.0,4.1023
-118.07,38.0,1,0,0,0,2245.0,3.7986
-122.24,52.0,0,0,1,0,1757.0,5.8948
-115.69,18.0,0,1,0,0,1564.0,2.1792
-122.16,36.0,0,0,1,0,2781.0,2.4598
-118.05,38.0,1,0,0,0,1619.0,3.7328
-118.65,20.0,0,1,0,0,1431.0,1.9038
-122.4,12.0,0,0,1,0,1349.0,6.15921
-118.18,42.0,0,0,0,1,2301.0,2.0579
-118.36,36.0,1,0,0,0,1660.0,5.1984
-122.83,15.0,0,1,0,0,941.0,1.9038
-121.29,31.0,0,1,0,0,1008.0,2.3917
-123.49,9.0,0,0,0,1,4651.500000000011,3.3125
-121.28,11.0,0,1,0,0,941.0,3.9265
-120.7,14.0,0,0,0,1,3768.0,4.6071
-117.38,11.0,0,1,0,0,4651.500000000011,3.6875
-120.38,27.0,0,1,0,0,941.0,1.9038
-122.16,32.0,0,0,1,0,1779.0,6.15921
-122.7,28.0,1,0,0,0,1585.0,1.9038
-122.5,52.0,0,0,1,0,941.0,6.15921
-117.17,24.0,0,1,0,0,2877.0,4.2059
-122.82,8.0,1,0,0,0,4651.500000000011,3.8616
-118.27,34.0,1,0,0,0,1462.0,1.9038
-118.4,42.0,1,0,0,0,1516.0,6.15921
-118.52,35.0,1,0,0,0,1471.0,6.15921
-117.26,37.0,0,1,0,0,2403.0,2.0
-118.18,35.0,1,0,0,0,1230.0,2.152
-117.99,30.0,1,0,0,0,1859.0,3.0909
-121.89,32.0,1,0,0,0,4308.0,4.1645
-122.44,46.0,0,0,1,0,1230.0,5.3913
-118.51,28.0,1,0,0,0,4651.500000000011,6.15921
-121.99,32.0,1,0,0,0,1754.0,4.6761
-116.9,15.0,0,1,0,0,941.0,2.1071
-118.03,22.0,1,0,0,0,2185.0,2.593
-122.06,33.0,0,0,1,0,1160.0,3.8259
-118.39,28.0,1,0,0,0,2347.0,4.4167
-121.3,28.0,0,1,0,0,3308.0,1.9038
-121.98,35.0,1,0,0,0,1440.0,5.0866
-117.88,21.0,1,0,0,0,4651.500000000011,4.7024
-117.42,26.0,0,1,0,0,2420.0,3.5403
-118.15,40.0,1,0,0,0,1072.0,3.125
-120.97,16.0,0,1,0,0,2793.0,3.4667
-118.29,25.0,0,0,0,1,2469.0,3.1932
-122.48,17.0,1,0,0,0,2703.0,2.652
-117.77,47.0,1,0,0,0,3090.0,4.1699
-122.14,50.0,0,0,1,0,1760.0,4.5
-122.37,28.0,0,1,0,0,1729.0,1.9038
-122.43,52.0,0,0,1,0,3602.0,3.8934
-121.28,8.0,0,1,0,0,1868.0,3.175
-122.42,52.0,0,0,1,0,2038.0,2.5701
-118.18,36.0,1,0,0,0,1138.0,2.0625
-121.29,16.0,0,1,0,0,4356.0,2.2672
-117.74,27.0,0,1,0,0,941.0,2.1141
-118.31,52.0,1,0,0,0,1837.0,2.0
-117.88,35.0,1,0,0,0,1919.0,5.6409
-123.79,24.0,1,0,0,0,1421.0,2.325
-121.37,19.0,0,1,0,0,2610.0,4.1298
-119.78,17.0,0,1,0,0,1364.0,2.45
-118.33,36.0,1,0,0,0,1364.0,5.3131
-117.09,37.0,0,0,0,1,1538.0,3.0729
-121.82,25.0,0,1,0,0,3018.0,3.4722
-120.65,26.0,0,1,0,0,1787.0,1.9038
-122.66,13.0,0,1,0,0,3013.0,4.5357
-118.43,38.0,1,0,0,0,1704.0,2.865
-116.86,17.0,1,0,0,0,4651.500000000011,3.6348
-117.45,7.0,0,1,0,0,4651.500000000011,2.9112
-118.02,26.0,1,0,0,0,2929.0,2.2577
-122.24,23.0,0,1,0,0,2216.0,4.559
-121.93,9.0,0,1,0,0,2294.0,5.3363
-117.86,17.0,1,0,0,0,3095.0,5.3099
-117.26,30.0,0,1,0,0,1937.0,3.8906
-119.17,18.0,0,0,0,1,3932.0,5.2953
-118.33,29.0,1,0,0,0,941.0,2.1866
-117.2,38.0,0,0,0,1,2662.0,4.0057
-122.27,52.0,0,0,1,0,1408.0,2.6806
-122.43,52.0,0,0,1,0,4309.0,4.6781
-121.24,21.0,0,1,0,0,1185.0,2.0893
-122.16,43.0,0,0,1,0,1534.0,4.0417
-121.06,14.0,0,1,0,0,1864.0,3.4028
-119.22,17.0,0,0,0,1,3332.0,4.4292
-118.1,29.0,1,0,0,0,2077.0,2.66
-122.46,21.0,0,0,1,0,2423.0,2.364
-117.93,35.0,1,0,0,0,1216.0,4.0288
-122.04,23.0,0,0,1,0,3170.0,4.4357
-124.17,17.0,0,0,0,1,2026.0,4.0357
-122.26,28.0,0,0,1,0,3072.0,1.9038
-122.94,33.0,1,0,0,0,1530.0,5.1005
-121.59,48.0,0,1,0,0,1783.0,1.9038
-118.98,35.0,0,1,0,0,941.0,1.9038
-118.36,34.0,1,0,0,0,1865.0,5.543
-121.32,33.0,0,1,0,0,941.0,2.6897
-117.39,48.0,0,1,0,0,1915.0,3.4044
-117.25,36.0,0,0,0,1,2632.0,6.15921
-117.25,13.0,0,0,0,1,3651.0,6.15921
-119.08,17.0,0,1,0,0,1631.0,2.7656
-120.47,4.0,0,0,0,1,3376.0,4.9237
-122.29,46.0,0,0,1,0,941.0,1.9038
-124.06,22.0,0,0,0,1,3263.0,2.4708
-117.86,23.0,1,0,0,0,2377.0,5.3439
-121.92,29.0,1,0,0,0,4651.500000000011,5.6358
-119.27,12.0,0,1,0,0,972.0,1.9038
-117.96,34.0,1,0,0,0,2228.0,4.8906
-123.83,18.0,1,0,0,0,1504.0,3.13
-120.7,32.0,0,1,0,0,941.0,2.9271
-118.32,52.0,1,0,0,0,2156.0,6.15921
-119.85,14.0,0,1,0,0,2744.0,2.753
-119.22,17.0,0,1,0,0,2079.0,1.9038
-117.34,28.0,0,1,0,0,2683.0,2.275
-119.09,43.0,0,1,0,0,1335.0,1.9861
-117.49,3.0,1,0,0,0,4651.500000000011,6.15921
-121.86,13.0,1,0,0,0,2519.0,4.3621
-117.7,26.0,1,0,0,0,2283.0,2.3774
-119.05,11.0,0,1,0,0,4651.500000000011,3.4827
-118.14,52.0,1,0,0,0,2687.0,2.7201
-122.46,21.0,0,0,0,1,4651.500000000011,5.7653
-119.78,21.0,0,0,0,1,2377.0,6.15921
-118.23,41.0,1,0,0,0,1941.0,3.0417
-122.6,19.0,1,0,0,0,1752.0,3.8068
-119.02,44.0,0,1,0,0,2687.0,1.9038
-121.97,16.0,0,1,0,0,2331.0,4.0329
-118.33,41.0,0,0,0,1,2168.0,4.7216
-122.08,36.0,0,0,1,0,941.0,6.15921
-118.14,44.0,1,0,0,0,3043.0,4.4286
-123.85,11.0,1,0,0,0,1804.0,1.9038
-120.3,33.0,0,1,0,0,993.0,2.4286
-115.73,19.0,0,1,0,0,941.0,1.9038
-122.13,39.0,0,0,0,1,2854.0,3.9423
-117.98,27.0,1,0,0,0,3700.0,5.3668
-118.22,35.0,1,0,0,0,1649.0,1.9038
-118.13,37.0,1,0,0,0,1013.0,4.7845
-119.04,21.0,1,0,0,0,4651.500000000011,5.0145
-119.31,44.0,0,1,0,0,2032.0,4.0298
-118.03,24.0,1,0,0,0,3810.0,5.8053
-117.25,30.0,0,0,0,1,1670.0,6.15921
-121.74,27.0,0,1,0,0,2596.0,2.3243
-121.83,31.0,1,0,0,0,2914.0,3.7143
-122.06,29.0,1,0,0,0,1945.0,6.15921
-117.88,33.0,1,0,0,0,1526.0,5.1782
-117.94,35.0,1,0,0,0,2393.0,4.87
-122.46,52.0,0,0,1,0,3088.0,2.8553
-118.38,31.0,1,0,0,0,4345.0,2.8233
-117.8,17.0,0,1,0,0,4651.500000000011,3.5603
-117.64,14.0,1,0,0,0,1343.0,6.15921
-121.22,20.0,0,1,0,0,1811.0,4.0125
-117.14,27.0,0,0,0,1,1551.0,2.4167
-121.85,16.0,1,0,0,0,1982.0,6.15921
-117.11,15.0,1,0,0,0,3154.0,5.0461
-117.75,52.0,0,1,0,0,1171.0,1.9762
-122.43,52.0,0,0,1,0,3328.0,4.7437
-116.26,3.0,0,1,0,0,4651.500000000011,6.15921
-118.22,52.0,1,0,0,0,1388.0,3.7404
-117.15,16.0,1,0,0,0,1972.0,4.4615
-121.62,11.0,0,1,0,0,3519.0,4.2792
-118.35,45.0,1,0,0,0,941.0,4.0313
-122.27,35.0,0,0,0,1,1051.0,3.7
-121.8,14.0,1,0,0,0,4412.0,4.7027
-121.94,15.0,1,0,0,0,4651.500000000011,6.15921
-122.58,13.0,0,0,1,0,4651.500000000011,4.9286
-118.54,25.0,1,0,0,0,1938.0,3.9632
-117.2,4.0,0,0,0,1,4308.0,3.9356
-122.26,52.0,0,0,1,0,1045.0,2.9213
-117.91,9.0,1,0,0,0,1160.0,1.9038
-117.08,26.0,0,0,0,1,2359.0,1.9038
-118.12,27.0,1,0,0,0,2316.0,2.8155
-118.14,41.0,1,0,0,0,1531.0,4.3646
-117.79,15.0,1,0,0,0,1875.0,6.15921
-122.0,17.0,1,0,0,0,4651.500000000011,3.8464
-118.17,26.0,1,0,0,0,4651.500000000011,4.9676
-121.85,42.0,1,0,0,0,941.0,3.3156
-117.01,20.0,1,0,0,0,2705.0,3.7159
-117.27,7.0,0,0,0,1,2949.0,6.0922
-121.59,14.0,0,1,0,0,4651.500000000011,4.4233
-122.59,36.0,0,0,1,0,4651.500000000011,4.1659
-121.28,3.0,0,1,0,0,4188.0,3.0481
-118.29,31.0,0,0,0,1,2809.0,4.5606
-118.91,29.0,0,1,0,0,1401.0,2.0921
-120.63,23.0,0,0,0,1,1630.0,5.156
-119.75,26.0,0,0,0,1,3578.0,4.1375
-122.13,26.0,0,0,1,0,3266.0,5.37
-121.85,8.0,1,0,0,0,941.0,6.15921
-118.06,21.0,1,0,0,0,2196.0,4.8
-121.94,15.0,1,0,0,0,4651.500000000011,5.0143
-119.81,43.0,0,1,0,0,2341.0,3.4265
-122.37,37.0,0,0,1,0,941.0,1.9038
-117.12,7.0,1,0,0,0,2810.0,4.4655
-121.66,9.0,1,0,0,0,1580.0,6.15921
-118.17,36.0,0,0,0,1,948.0,1.9038
-117.1,11.0,0,0,0,1,3071.0,1.9038
-118.42,34.0,1,0,0,0,2995.0,2.2402
-121.08,17.0,0,1,0,0,3033.0,2.4811
-117.55,15.0,1,0,0,0,941.0,5.136
-117.98,34.0,1,0,0,0,1290.0,5.5486
-118.14,36.0,1,0,0,0,1942.0,3.6635
-118.45,41.0,1,0,0,0,2956.0,3.4583
-120.6,34.0,0,1,0,0,1830.0,2.1182
-118.13,43.0,0,1,0,0,1621.0,2.92
-121.58,44.0,0,1,0,0,3192.0,4.3693
-118.31,35.0,1,0,0,0,1580.0,5.0653
-117.96,33.0,1,0,0,0,2362.0,4.425
-118.27,34.0,1,0,0,0,1261.0,2.2946
-117.34,19.0,0,0,0,1,4651.500000000011,3.0306
-118.01,13.0,0,0,0,1,2902.0,5.888
-121.94,42.0,1,0,0,0,2174.0,3.1429
-121.77,8.0,1,0,0,0,2715.0,2.8348
-118.82,34.0,0,1,0,0,2185.0,2.1136
-118.34,6.0,1,0,0,0,1047.0,3.425
-122.24,29.0,0,1,0,0,1912.0,3.7
-121.26,4.0,0,1,0,0,2058.0,4.2448
-117.81,24.0,1,0,0,0,2696.0,3.3047
-119.73,14.0,0,1,0,0,3348.0,5.0828
-118.29,27.0,1,0,0,0,1013.0,1.9038
-121.37,36.0,0,1,0,0,1354.0,2.2723
-117.7,20.0,1,0,0,0,1577.0,4.1563
-118.42,25.0,1,0,0,0,2769.0,3.6641
-122.19,45.0,0,0,1,0,995.0,1.925
-117.9,35.0,1,0,0,0,1756.0,3.6
-118.13,34.0,1,0,0,0,941.0,4.9107
-121.85,17.0,1,0,0,0,4651.500000000011,5.1228
-121.83,14.0,1,0,0,0,2714.0,6.15921
-119.1,4.0,0,1,0,0,4651.500000000011,6.15921
-121.7,10.0,0,1,0,0,3258.0,4.6587
-117.81,9.0,1,0,0,0,3279.0,6.15921
-116.95,33.0,1,0,0,0,2432.0,3.3906
-122.34,39.0,0,0,0,1,3562.0,6.15921
-121.61,19.0,1,0,0,0,4651.500000000011,2.0244
-118.5,32.0,1,0,0,0,2411.0,6.155
-117.09,8.0,0,0,0,1,4651.500000000011,3.9583
-117.32,13.0,0,1,0,0,3853.0,3.9024
-117.05,31.0,0,0,0,1,4651.500000000011,4.1958
-118.42,29.0,1,0,0,0,2893.0,5.1586
-117.08,11.0,1,0,0,0,1430.0,4.2357
-121.77,4.0,0,1,0,0,4651.500000000011,5.4409
-121.1,14.0,0,1,0,0,1357.0,4.1974
-118.26,14.0,1,0,0,0,2981.0,3.0
-119.12,13.0,0,1,0,0,1264.0,4.5903
-117.68,6.0,1,0,0,0,4651.500000000011,5.928
-118.37,41.0,1,0,0,0,1425.0,3.9732
-117.13,50.0,0,0,0,1,1527.0,2.625
-121.43,41.0,0,1,0,0,1105.0,3.1827
-121.87,52.0,1,0,0,0,1557.0,2.3277
-118.37,52.0,1,0,0,0,2346.0,4.0583
-118.94,3.0,1,0,0,0,1170.0,6.15921
-119.29,23.0,0,1,0,0,1895.0,2.2333
-120.72,32.0,0,1,0,0,2685.0,2.5473
-118.28,46.0,1,0,0,0,1098.0,2.1382
-118.35,20.0,1,0,0,0,2745.0,3.9044
-118.09,38.0,1,0,0,0,3230.0,2.629
-122.08,21.0,1,0,0,0,941.0,6.15921
-119.34,13.0,0,1,0,0,2394.0,2.6875
-118.45,27.0,1,0,0,0,2676.0,4.3047
-118.03,34.0,1,0,0,0,1748.0,3.4792
-117.78,23.0,1,0,0,0,1986.0,6.15921
-118.05,25.0,1,0,0,0,2356.0,6.15921
-118.06,20.0,1,0,0,0,1379.0,3.6217
-122.02,29.0,0,0,1,0,4651.500000000011,6.15921
-118.77,6.0,1,0,0,0,4651.500000000011,4.5458
-117.1,21.0,0,0,0,1,2350.0,2.0734
-117.17,6.0,0,0,0,1,3856.0,4.5481
-122.68,29.0,1,0,0,0,1315.0,3.8269
-121.98,17.0,1,0,0,0,3354.0,6.15921
-121.49,42.0,0,1,0,0,941.0,1.9038
-117.19,22.0,0,1,0,0,2467.0,2.6536
-117.11,34.0,0,0,0,1,1144.0,2.09
-118.14,29.0,1,0,0,0,1846.0,2.63
-119.02,41.0,0,1,0,0,2221.0,1.97
-118.18,42.0,1,0,0,0,2326.0,3.1713
-118.31,20.0,1,0,0,0,4651.500000000011,6.15921
-119.47,19.0,0,1,0,0,3351.0,3.2917
-121.43,30.0,0,1,0,0,3657.0,1.9038
-121.42,18.0,0,1,0,0,2525.0,2.398
-118.52,33.0,1,0,0,0,1975.0,6.15921
-124.19,21.0,0,0,0,1,4651.500000000011,3.5363
-118.77,7.0,1,0,0,0,3074.0,2.7137
-118.18,44.0,1,0,0,0,1337.0,3.4688
-116.01,20.0,0,1,0,0,1996.0,2.8684
-117.15,52.0,0,0,0,1,941.0,1.9038
-117.36,10.0,0,1,0,0,4651.500000000011,5.0346
-121.93,13.0,0,1,0,0,2085.0,6.15921
-118.3,50.0,1,0,0,0,1757.0,1.9038
-118.07,17.0,1,0,0,0,3666.0,5.6818
-122.09,14.0,0,0,1,0,941.0,4.2463
-121.24,37.0,0,1,0,0,1175.0,2.875
-118.61,11.0,0,1,0,0,4031.0,3.8917
-117.58,42.0,0,1,0,0,941.0,1.9038
-117.13,19.0,0,0,0,1,1341.0,1.975
-118.36,46.0,1,0,0,0,3745.0,3.8643
-122.53,25.0,0,0,1,0,4651.500000000011,6.15921
-118.53,18.0,1,0,0,0,4651.500000000011,3.855
-118.42,24.0,1,0,0,0,3148.0,1.9549
-122.41,32.0,0,0,0,1,3436.0,3.5039
-118.29,10.0,1,0,0,0,1391.0,1.9049
-121.42,38.0,0,1,0,0,1878.0,3.7731
-120.79,15.0,0,1,0,0,1374.0,1.9038
-117.93,35.0,1,0,0,0,1022.0,3.9375
-121.34,28.0,0,1,0,0,3379.0,4.2743
-118.02,28.0,1,0,0,0,3375.0,5.5446
-122.41,9.0,0,0,1,0,1282.0,2.6538
-118.02,35.0,1,0,0,0,2075.0,3.7969
-117.91,33.0,1,0,0,0,2325.0,3.6625
-122.17,7.0,0,0,1,0,4651.500000000011,6.15921
-117.31,11.0,0,0,0,1,4651.500000000011,4.3762
-121.19,10.0,0,1,0,0,1572.0,5.8453
-118.1,35.0,1,0,0,0,2370.0,5.7368
-118.47,34.0,1,0,0,0,1732.0,4.1492
-119.1,38.0,0,1,0,0,941.0,2.4653
-118.1,20.0,1,0,0,0,1878.0,2.9821
-121.91,24.0,1,0,0,0,1212.0,5.0808
-118.27,10.0,1,0,0,0,1060.0,3.0074
-118.28,43.0,1,0,0,0,941.0,1.9038
-122.26,22.0,0,1,0,0,941.0,2.1979
